id,course_id,course_name,source_id,resource_id,source_media_path,file,file_size,sha256,owner_id,owner_entity_type,owner_resolution,layout
C16:IMG:2109,C16,人工智能,2109,rId344,media/image344.png,media/C16/2109_image344.png,19398,a021e984f5ed333e8fd340f5f7502669db3f4b64b67993e9b2ac61fc0b5a27a0,C16:K:2107,knowledge,direct,"{""x"":363.497,""y"":27.0408,""width"":194.327,""height"":48.5816}"
C16:IMG:2116,C16,人工智能,2116,rId345,media/image345.png,media/C16/2116_image345.png,5771,813c230d087968e7db2038e77d21557f4edbb901dfae62206a0219e4f759070f,C16:K:2114,knowledge,direct,"{""x"":467.931,""y"":18.7073,""width"":76.5296,""height"":31.9145}"
C16:IMG:2121,C16,人工智能,2121,rId346,media/image346.png,media/C16/2121_image346.png,15956,a22f35c8418726f90f8f4821915e853beab72217de9019f96027af334b2f04d4,C16:K:2119,knowledge,direct,"{""x"":459.033,""y"":19.4256,""width"":165.4,""height"":33.3511}"
C16:IMG:2162,C16,人工智能,2162,rId347,media/image347.png,media/C16/2162_image347.png,47399,5d9ace5bcee758c6754fa7df2a7d7d4c7873f094776596f666ffb0c05f332003,C16:K:2158,knowledge,nearest_ancestor,"{""x"":137.0,""y"":56.4215,""width"":260.0,""height"":107.343}"
C16:IMG:2196,C16,人工智能,2196,rId348,media/image348.png,media/C16/2196_image348.png,6001,819fe97950d2935075dc150e4c7e471784502422fa81699603e235354eecb70d,C16:K:2187,knowledge,direct,"{""x"":546.433,""y"":20.75,""width"":74.8665,""height"":33.672}"
C16:IMG:2195,C16,人工智能,2195,rId349,media/image349.png,media/C16/2195_image349.png,76035,cad6bd2843edc176cd1f1025283bb57031d143f864b3eff59fd898c8b4877ece,C16:K:2181,knowledge,nearest_ancestor,"{""x"":161.179,""y"":139.753,""width"":308.358,""height"":274.006}"
C16:IMG:2237,C16,人工智能,2237,rId350,media/image350.png,media/C16/2237_image350.png,71025,a0f2f20b00d78dd2aaf4a9f09063d551fad31ffd963c70238b38037bbea8176e,C16:K:2225,knowledge,nearest_ancestor,"{""x"":189.064,""y"":72.1545,""width"":364.127,""height"":138.809}"
C16:IMG:2238,C16,人工智能,2238,rId351,media/image351.png,media/C16/2238_image351.png,46634,28a0a929ef26ff6c4522fcccf8e73caef3eee3a477bb4383f3be876f99b4b1b4,C16:K:2225,knowledge,nearest_ancestor,"{""x"":602.63,""y"":72.1545,""width"":455.006,""height"":56.3518}"
C16:IMG:2241,C16,人工智能,2241,rId352,media/image352.png,media/C16/2241_image352.png,152997,e5e795e8ebcd6dc4810c035d5ec7e5829daa3fb144a915a9899b39df8d02a077,C16:K:2227,knowledge,nearest_ancestor,"{""x"":236.233,""y"":97.5475,""width"":458.466,""height"":189.595}"
C16:IMG:2274,C16,人工智能,2274,rId353,media/image353.png,media/C16/2274_image353.png,68624,9df71b64e74f696b9727bd2abb0b1f93f3a385dc7843ad6c523ee6847455ee9c,C16:K:2270,knowledge,nearest_ancestor,"{""x"":137.106,""y"":158.786,""width"":260.212,""height"":312.071}"
C16:IMG:2309,C16,人工智能,2309,rId354,media/image354.png,media/C16/2309_image354.png,78758,4a9a2f51c478f24b83cb7f3d8a296521d27f41a6b51fbf3954cb93b164ecd238,C16:K:2305,knowledge,nearest_ancestor,"{""x"":105.166,""y"":45.4628,""width"":196.333,""height"":85.4256}"
C16:IMG:2320,C16,人工智能,2320,rId355,media/image355.png,media/C16/2320_image355.png,23679,fae4c71a5fe3176cf95c79aa41e1ae0972f72196a50138ce8e5a90118b281b25,C16:K:2318,knowledge,direct,"{""x"":588.9,""y"":48.4639,""width"":159.8,""height"":91.4278}"
C16:IMG:2323,C16,人工智能,2323,rId356,media/image356.png,media/C16/2323_image356.png,119757,6aafdebca7ceb73266945692044a4008ae042370c055f7c2d1aa8457a2612315,C16:K:2314,knowledge,nearest_ancestor,"{""x"":242.972,""y"":145.805,""width"":471.945,""height"":286.11}"
C16:IMG:2398,C16,人工智能,2398,rId357,media/image357.png,media/C16/2398_image357.png,115391,b6468eba0d27f133536b8e18ba3cdd533eb5cfa5dc78a5f186031622b3f520c2,C16:K:2394,knowledge,nearest_ancestor,"{""x"":161.266,""y"":93.145,""width"":308.531,""height"":180.79}"
C16:IMG:2399,C16,人工智能,2399,rId358,media/image358.png,media/C16/2399_image358.png,58103,aa38a1d00834887a1efb9a91bb0df1d49481dc807ec4765301609128e7603c3a,C16:K:2394,knowledge,nearest_ancestor,"{""x"":482.832,""y"":93.145,""width"":326.602,""height"":135.162}"
C16:IMG:2404,C16,人工智能,2404,rId359,media/image359.png,media/C16/2404_image359.png,89171,6379fcf2a3bedbdae97c47a11500c54b1bd5263ef3418f1cc81857243a15966b,C16:K:2394,knowledge,nearest_ancestor,"{""x"":198.566,""y"":110.888,""width"":383.133,""height"":216.276}"
C16:IMG:2405,C16,人工智能,2405,rId360,media/image360.png,media/C16/2405_image360.png,61012,b90f6c62f6a5abc33101cf99c47f2acb25f280e1f359e02cf146dc142ad2c74f,C16:K:2394,knowledge,nearest_ancestor,"{""x"":548.749,""y"":110.888,""width"":309.232,""height"":98.1455}"
C16:IMG:2406,C16,人工智能,2406,rId361,media/image361.png,media/C16/2406_image361.png,72556,2f80b6318b902199db9117d84d14e45f1016080374936b9addbd55d60ef9a261,C16:K:2394,knowledge,nearest_ancestor,"{""x"":870.103,""y"":110.888,""width"":325.477,""height"":159.102}"
C16:IMG:2417,C16,人工智能,2417,rId362,media/image362.png,media/C16/2417_image362.png,162760,c67f88b78854d9a1456f2ad9fd1bd48dbf9400180eca60a125f6a605d083e4f5,C16:K:2409,knowledge,nearest_ancestor,"{""x"":167.633,""y"":101.157,""width"":321.266,""height"":196.815}"
C16:IMG:2420,C16,人工智能,2420,rId363,media/image363.png,media/C16/2420_image363.png,24386,627f8ccc0be0a6ed201fd040e34fb2ba52e4adb070fbfe80de781421085f8f61,C16:K:2411,knowledge,nearest_ancestor,"{""x"":137.0,""y"":29.0936,""width"":260.0,""height"":52.6872}"
C16:IMG:2423,C16,人工智能,2423,rId364,media/image364.png,media/C16/2423_image364.png,23924,bc2088c547382b995cc754e490b508fb25c39b5e62d44df0cb3d36c3cb4d7469,C16:K:2413,knowledge,nearest_ancestor,"{""x"":137.0,""y"":22.794,""width"":260.0,""height"":40.0881}"
C16:IMG:2428,C16,人工智能,2428,rId365,media/image365.png,media/C16/2428_image365.png,125650,3adda6ea1b74be0ce1b9e7bc09ed5b65a962e4a4528c9ec05204dae6e111346a,C16:K:2424,knowledge,nearest_ancestor,"{""x"":169.622,""y"":79.9825,""width"":325.244,""height"":154.465}"
C16:IMG:2437,C16,人工智能,2437,rId366,media/image366.png,media/C16/2437_image366.png,41304,17d414d5e0921fd2d21881b393b832214853a3707d7f2b8c60d3483943a0bccd,C16:K:2435,knowledge,direct,"{""x"":187.48,""y"":21.9103,""width"":326.294,""height"":38.3206}"
C16:IMG:2473,C16,人工智能,2473,rId367,media/image367.png,media/C16/2473_image367.png,210476,5a5649f9ab0357dd116a99a9c51880e6906dbbe3a2737df8063ca90dcffa72ce,C16:K:2469,knowledge,nearest_ancestor,"{""x"":174.341,""y"":122.786,""width"":334.682,""height"":240.072}"
C16:IMG:2482,C16,人工智能,2482,rId368,media/image368.png,media/C16/2482_image368.png,81303,9394586223a43b8d80692dd7143822fa8c53d8903ab4ce260828acf087ca2c1e,C16:K:2478,knowledge,nearest_ancestor,"{""x"":112.784,""y"":102.75,""width"":211.567,""height"":200.0}"
C16:IMG:2483,C16,人工智能,2483,rId369,media/image369.png,media/C16/2483_image369.png,131600,90d3a16b82b7681a2077426cc503b75c85e30338287b292e1707a86f444fcf1c,C16:K:2478,knowledge,nearest_ancestor,"{""x"":370.479,""y"":102.75,""width"":295.824,""height"":199.58}"
C16:IMG:2540,C16,人工智能,2540,rId370,media/image370.png,media/C16/2540_image370.png,446023,faee0ad17c13298aa95bf6657ae60ae42dbc52bd7a2c88351d033e8790277a1b,C16:K:2532,knowledge,nearest_ancestor,"{""x"":121.567,""y"":75.737,""width"":229.133,""height"":145.974}"
C16:IMG:2559,C16,人工智能,2559,rId371,media/image371.png,media/C16/2559_image371.png,70815,44495b28c861ceb9fcbebfb6f71956cf8ade41c91827ad88c269a47d44e5a458,C16:K:2524,knowledge,nearest_ancestor,"{""x"":77.9,""y"":59.6175,""width"":141.8,""height"":113.735}"
C16:IMG:2560,C16,人工智能,2560,rId372,media/image372.png,media/C16/2560_image372.png,11093,e5f13913e82c85f56edd2ff3d6ec4ad8f538393995504da0aedbd2f34d4ec25f,C16:K:2524,knowledge,nearest_ancestor,"{""x"":282.8,""y"":59.6175,""width"":260.0,""height"":78.4906}"
C16:IMG:2563,C16,人工智能,2563,rId373,media/image373.png,media/C16/2563_image373.png,187804,9e24553b151789ed6820c110c71a715a5285c62d070ec1943cebabb5e1e73ffd,C16:K:2549,knowledge,nearest_ancestor,"{""x"":144.631,""y"":102.171,""width"":275.261,""height"":172.038}"
C16:IMG:2564,C16,人工智能,2564,rId374,media/image374.png,media/C16/2564_image374.png,95205,af41c9ded0a5069793113825530e83d09d581ebcf1efd73467075a6439f12d15,C16:K:2549,knowledge,nearest_ancestor,"{""x"":464.5,""y"":102.171,""width"":356.478,""height"":198.841}"
C16:IMG:2567,C16,人工智能,2567,rId375,media/image375.png,media/C16/2567_image375.png,34506,0c1bc103963ea86d92608066f6ec7c0d5e44989274191d211ae43333df925a95,C16:K:2551,knowledge,nearest_ancestor,"{""x"":114.879,""y"":32.5648,""width"":215.757,""height"":59.6297}"
C16:IMG:2570,C16,人工智能,2570,rId376,media/image376.png,media/C16/2570_image376.png,73416,1cae509c8448dd737810b4dc71c6bffdefabc657208ced2fb4867402f0fb052d,C16:K:2553,knowledge,nearest_ancestor,"{""x"":151.835,""y"":83.611,""width"":289.67,""height"":158.837}"
C16:IMG:2571,C16,人工智能,2571,rId377,media/image377.png,media/C16/2571_image377.png,82701,1f54f192a3f3b5ce69cb84ee2f6773bc7c2eb729ee6ec46fcccd330384824066,C16:K:2553,knowledge,nearest_ancestor,"{""x"":434.402,""y"":83.611,""width"":267.463,""height"":161.722}"
C16:IMG:2574,C16,人工智能,2574,rId378,media/image378.png,media/C16/2574_image378.png,81743,9306c2b1efcb6898263a0b5a58f55c812b1e7af1cba83c2f35e13f2b54502b91,C16:K:2555,knowledge,nearest_ancestor,"{""x"":137.66,""y"":75.706,""width"":261.32,""height"":145.912}"
C16:IMG:2592,C16,人工智能,2592,rId379,media/image379.png,media/C16/2592_image379.png,162913,2b950d5be9073cf90e79c41172d62e4c18f4c53e34e67e020dd107c8728ed3a9,C16:K:2587,knowledge,nearest_ancestor,"{""x"":100.033,""y"":74.605,""width"":186.066,""height"":143.71}"
C16:IMG:2599,C16,人工智能,2599,rId380,media/image380.png,media/C16/2599_image380.png,217151,5cc38b6dbcd7db1851de971ae82cf7cb9204e4ade2c94e58e55e62075f0ead4b,C16:K:2595,knowledge,nearest_ancestor,"{""x"":137.0,""y"":74.7625,""width"":260.0,""height"":144.025}"
C16:IMG:2630,C16,人工智能,2630,rId381,media/image381.png,media/C16/2630_image381.png,259917,a168e1c3b9dc4bf39d590d418c2254f401a0007d2acd99d0d4d17f7015641d1f,C16:K:2622,knowledge,nearest_ancestor,"{""x"":150.566,""y"":84.2295,""width"":287.133,""height"":162.959}"
C16:IMG:2633,C16,人工智能,2633,rId382,media/image382.png,media/C16/2633_image382.png,71370,a6ff7dd6e27999db7c9517b97e086a8b4e406514855195ac5136d6a59ebffee8,C16:K:2624,knowledge,nearest_ancestor,"{""x"":179.579,""y"":92.0335,""width"":345.158,""height"":178.567}"
C16:IMG:2650,C16,人工智能,2650,rId383,media/image383.png,media/C16/2650_image383.png,108626,aa0103b95ee745928bf164c7eac7134c085af266ea6c6f4affd00d5f691bf608,C16:K:2648,knowledge,direct,"{""x"":477.667,""y"":40.3816,""width"":260.0,""height"":75.2632}"
C16:IMG:2656,C16,人工智能,2656,rId384,media/image384.png,media/C16/2656_image384.png,66728,f9b3004163f3af9d67d26b1a6891e2a74e11232be3373792bcf52371c65269ae,C16:K:2644,knowledge,nearest_ancestor,"{""x"":190.5,""y"":121.919,""width"":366.999,""height"":215.388}"
C16:IMG:2657,C16,人工智能,2657,rId385,media/image385.png,media/C16/2657_image385.png,133840,29fba944f6a54ad98f3ce9461106cea39983a8787dad37b124fc24a9d0d5dc5d,C16:K:2644,knowledge,nearest_ancestor,"{""x"":558.37,""y"":121.919,""width"":360.742,""height"":238.339}"
C16:IMG:2661,C16,人工智能,2661,rId386,media/image386.png,media/C16/2661_image386.png,61486,49c54bc7f1fd7fdb448684d87409b09c58e00234ff6b4b692cccd82fc8e00486,C16:K:2646,knowledge,nearest_ancestor,"{""x"":105.184,""y"":81.6215,""width"":196.369,""height"":155.591}"
C16:IMG:2666,C16,人工智能,2666,rId387,media/image387.png,media/C16/2666_image387.png,102530,f65a5babaecc19017f24da1c78a4bd93725dbb580cc7c9151bde2dfd45288c3d,C16:K:2646,knowledge,nearest_ancestor,"{""x"":337.369,""y"":81.6215,""width"":260.0,""height"":157.743}"
C16:IMG:2703,C16,人工智能,2703,rId388,media/image388.png,media/C16/2703_image388.png,14395,a921713e76e9e375de0067dccebc866ea0159d4f0b33a7858a45c7b344a91d55,C16:K:2701,knowledge,direct,"{""x"":417.613,""y"":13.9548,""width"":355.893,""height"":22.4095}"
C16:IMG:2708,C16,人工智能,2708,rId389,media/image389.png,media/C16/2708_image389.png,9950,7621d44cf225c7dc0f0a08c5cff3141a109f5dcd79fe14911ac879f474270c0e,C16:K:2706,knowledge,direct,"{""x"":206.633,""y"":11.75,""width"":147.266,""height"":17.5237}"
C16:IMG:2711,C16,人工智能,2711,rId390,media/image390.png,media/C16/2711_image390.png,8212,8691ef9ad8eb6c81c9071db640db74e30487eef42f3d06261989aacf2259239d,C16:K:2695,knowledge,nearest_ancestor,"{""x"":80.78,""y"":12.0,""width"":147.56,""height"":17.6086}"
C16:IMG:2718,C16,人工智能,2718,rId391,media/image391.png,media/C16/2718_image391.png,200550,897ebf07fc73fa1a2c3a2756eb804e5bf287e9467abd598dc57bb2b012e84a8c,C16:K:2714,knowledge,nearest_ancestor,"{""x"":186.105,""y"":139.47,""width"":358.21,""height"":273.439}"
C16:IMG:2767,C16,人工智能,2767,rId392,media/image392.png,media/C16/2767_image392.png,94115,f620481da2fcc3ab995d00bf5d2c695e5b0675b1812304c320b0c2d6d0cb096c,C16:K:2763,knowledge,nearest_ancestor,"{""x"":171.665,""y"":87.8005,""width"":329.329,""height"":170.101}"
C16:IMG:2776,C16,人工智能,2776,rId393,media/image393.png,media/C16/2776_image393.png,24282,d114357cd3d0c9da6ef5bed4a938d2fda84b197c895363e35e35062b41c2069a,C16:K:2768,knowledge,nearest_ancestor,"{""x"":61.5,""y"":65.4015,""width"":109.0,""height"":125.303}"
C16:IMG:2777,C16,人工智能,2777,rId394,media/image394.png,media/C16/2777_image394.png,17120,f3e21664435382c6b402ef6a2efcb9fa3875ee556a1f942257e9fbd17caf3f96,C16:K:2768,knowledge,nearest_ancestor,"{""x"":229.185,""y"":65.4015,""width"":218.371,""height"":73.184}"
C16:IMG:2778,C16,人工智能,2778,rId395,media/image395.png,media/C16/2778_image395.png,22388,537698a5070742f97cb7e528574cf7fe73b42e42d6555111a88b7a75f0304f43,C16:K:2768,knowledge,nearest_ancestor,"{""x"":448.852,""y"":65.4015,""width"":212.962,""height"":58.2631}"
C16:IMG:2779,C16,人工智能,2779,rId396,media/image396.png,media/C16/2779_image396.png,17424,8cf2a497ee4f82722ab2bf709b5e095874bbda965ca5585dffb7b7135bed0d5c,C16:K:2768,knowledge,nearest_ancestor,"{""x"":672.333,""y"":65.4015,""width"":226.0,""height"":63.4897}"
C16:IMG:2782,C16,人工智能,2782,rId397,media/image397.png,media/C16/2782_image397.png,54421,18c7162f0e0fc68761e0a2d8cef05963bb81ce2cfeda7d17a8202fa23442e396,C16:K:2770,knowledge,nearest_ancestor,"{""x"":197.749,""y"":52.2713,""width"":381.497,""height"":99.0425}"
C16:IMG:2783,C16,人工智能,2783,rId398,media/image398.png,media/C16/2783_image398.png,7817,1b0d7f6ff3b97383e77c1c5e4bf2ec1f498ab6c9472d4674f95eb7313b76cd02,C16:K:2770,knowledge,nearest_ancestor,"{""x"":522.497,""y"":52.2713,""width"":260.0,""height"":32.1649}"
C16:IMG:2786,C16,人工智能,2786,rId399,media/image399.png,media/C16/2786_image399.png,34335,ce877a846927afca6a16329b675b09283b831d82bc8a56b4beec944ed4371c29,C16:K:2772,knowledge,nearest_ancestor,"{""x"":136.167,""y"":54.464,""width"":258.333,""height"":103.428}"
C16:IMG:2787,C16,人工智能,2787,rId400,media/image400.png,media/C16/2787_image400.png,36080,c559937dc9c80f5411fbb25d0e6498033c03d9fdb3c5a35993971f2418a3e66e,C16:K:2772,knowledge,nearest_ancestor,"{""x"":379.667,""y"":54.464,""width"":220.667,""height"":100.261}"
C16:IMG:2802,C16,人工智能,2802,rId401,media/image401.png,media/C16/2802_image401.png,51022,a6a55c856f88df6be0f4946b18733d13e98408cf85b2e98370b309670555e93d,C16:K:2757,knowledge,nearest_ancestor,"{""x"":160.474,""y"":95.032,""width"":306.948,""height"":184.564}"
C16:IMG:2803,C16,人工智能,2803,rId402,media/image402.png,media/C16/2803_image402.png,97631,f8c3615c3ea5eff3d52825212f73eda1cc05e0a2616997404172faa74f6aa805,C16:K:2757,knowledge,nearest_ancestor,"{""x"":518.64,""y"":95.032,""width"":401.385,""height"":184.138}"
C16:IMG:2808,C16,人工智能,2808,rId403,media/image403.png,media/C16/2808_image403.png,31100,087166dd6df318c595c3871ef69e6dcaac2a434a1ef4e06e222356f1ca31659e,C16:K:2804,knowledge,nearest_ancestor,"{""x"":180.807,""y"":42.7769,""width"":347.614,""height"":73.0282}"
C16:IMG:2809,C16,人工智能,2809,rId404,media/image404.png,media/C16/2809_image404.png,70154,c3ce001911cd4236531328d0166c01079f7fdc4f05e4ba3766b6a324669ddab7,C16:K:2804,knowledge,nearest_ancestor,"{""x"":501.447,""y"":42.7769,""width"":285.666,""height"":80.0538}"
C16:IMG:2826,C16,人工智能,2826,rId405,media/image405.png,media/C16/2826_image405.png,164381,1b87614b933bc363f962111882b16f2d9b0f3ab58750b237f8e61fe46b9301b7,C16:K:2816,knowledge,nearest_ancestor,"{""x"":126.784,""y"":82.652,""width"":239.569,""height"":159.804}"
C16:IMG:2839,C16,人工智能,2839,rId406,media/image406.png,media/C16/2839_image406.png,53767,8471c14704d6b37f3c29e6edd812eefb949db4f89bbc3abf334ad70ca5fe59b2,C16:K:2824,knowledge,nearest_ancestor,"{""x"":137.0,""y"":86.2315,""width"":260.0,""height"":126.228}"
C16:IMG:2840,C16,人工智能,2840,rId407,media/image407.png,media/C16/2840_image407.png,109641,d200e91e062bd1fa7687a32d13f3b007fed997e6a55fef514d63244fea169b88,C16:K:2824,knowledge,nearest_ancestor,"{""x"":401.0,""y"":86.2315,""width"":260.0,""height"":159.112}"
C16:IMG:2841,C16,人工智能,2841,rId408,media/image408.png,media/C16/2841_image408.png,117615,779e513f6c3b332a316118c992deba96c345430bd270102741b17f82619552c8,C16:K:2824,knowledge,nearest_ancestor,"{""x"":665.0,""y"":86.2315,""width"":260.0,""height"":164.891}"
C16:IMG:2842,C16,人工智能,2842,rId409,media/image409.png,media/C16/2842_image409.png,110062,15afd2885fedcf9c01514d71d18d5fdc6bf7d46ff09e577d5088940e6a673533,C16:K:2824,knowledge,nearest_ancestor,"{""x"":929.0,""y"":86.2315,""width"":260.0,""height"":160.0}"
C16:IMG:2843,C16,人工智能,2843,rId410,media/image410.png,media/C16/2843_image410.png,75709,8e77bfb90fcdc9f59c25423e478615a13be78fcf8ea5234844a29d2eac139fe9,C16:K:2824,knowledge,nearest_ancestor,"{""x"":1193.0,""y"":86.2315,""width"":260.0,""height"":166.963}"
C16:IMG:2833,C16,人工智能,2833,rId411,media/image411.png,media/C16/2833_image411.png,60232,1d54e231107adc52a4958ad0b67ab52b4772e2b382915f1d5e0af49eaa88bb91,C16:K:2820,knowledge,nearest_ancestor,"{""x"":73.5105,""y"":68.8895,""width"":133.021,""height"":132.279}"
C16:IMG:2834,C16,人工智能,2834,rId412,media/image412.png,media/C16/2834_image412.png,22399,3f19d88dc806b6a15c1482268b9f2d80edba37e59b73f0c3af896fbbb232b528,C16:K:2820,knowledge,nearest_ancestor,"{""x"":210.014,""y"":68.8895,""width"":131.986,""height"":26.3971}"
C16:IMG:2835,C16,人工智能,2835,rId413,media/image413.png,media/C16/2835_image413.png,16875,01d7bceca5a2b27b6cc7ed7b8d7f65a87e74e0e69fa483062ec0481b56e25768,C16:K:2820,knowledge,nearest_ancestor,"{""x"":373.846,""y"":68.8895,""width"":187.679,""height"":57.0052}"
C16:IMG:2836,C16,人工智能,2836,rId414,media/image414.png,media/C16/2836_image414.png,116949,0d044a2ca05bd8ab2187f762a3e2b7236e6a9dec571eefa7b6c2ce7b8addf673,C16:K:2822,knowledge,nearest_ancestor,"{""x"":144.944,""y"":94.5125,""width"":275.887,""height"":183.525}"
C16:IMG:2837,C16,人工智能,2837,rId415,media/image415.png,media/C16/2837_image415.png,103840,65cc99987eb1ef75bcf7ee4f43122a80b051da40ecab81995e5b90a56081c259,C16:K:2822,knowledge,nearest_ancestor,"{""x"":430.258,""y"":94.5125,""width"":286.742,""height"":180.913}"
C16:IMG:2838,C16,人工智能,2838,rId416,media/image416.png,media/C16/2838_image416.png,52421,2ddff00e5e69a1afc08f19c8f4687debe18c48ebc8e671cf5a6432f990664167,C16:K:2822,knowledge,nearest_ancestor,"{""x"":707.629,""y"":94.5125,""width"":260.0,""height"":122.255}"
C16:IMG:2858,C16,人工智能,2858,rId417,media/image417.png,media/C16/2858_image417.png,187010,f94672720d87710f5b2639e328570477a5710272eb5068f8abc2c66c243f4da0,C16:K:2844,knowledge,nearest_ancestor,"{""x"":115.567,""y"":107.112,""width"":217.133,""height"":144.1}"
C16:IMG:2859,C16,人工智能,2859,rId418,media/image418.png,media/C16/2859_image418.png,158810,2551ffdc755f937675c13bc4685a9c14e7e262dbf08b6fc5f958882ee276477a,C16:K:2844,knowledge,nearest_ancestor,"{""x"":371.706,""y"":107.112,""width"":287.146,""height"":208.555}"
C16:IMG:2860,C16,人工智能,2860,rId419,media/image419.png,media/C16/2860_image419.png,153557,ffb285247b0e339c2e940ad562648166be681e31ae2bfe3de36240b38d157818,C16:K:2844,knowledge,nearest_ancestor,"{""x"":678.625,""y"":107.112,""width"":318.692,""height"":177.382}"
C16:IMG:2861,C16,人工智能,2861,rId420,media/image420.png,media/C16/2861_image420.png,120670,9370e33acd31d9d590c3dd3f772c7cc7dd1d0bdc42af000f29d41e7b23d8a647,C16:K:2844,knowledge,nearest_ancestor,"{""x"":1008.4,""y"":107.112,""width"":332.862,""height"":208.725}"
C16:IMG:2862,C16,人工智能,2862,rId421,media/image421.png,media/C16/2862_image421.png,154425,04ba47bca3e07d0ba6b4e3b1a5df6e3e034cb69a9dd60865a7b4c192508f8baf,C16:K:2844,knowledge,nearest_ancestor,"{""x"":1309.85,""y"":107.112,""width"":262.033,""height"":173.6}"
C16:IMG:2919,C16,人工智能,2919,rId422,media/image422.png,media/C16/2919_image422.png,105737,0d2935dc96e8216d9f91e35aba0b69a75b0638862a6d48428db207cb896faa76,C16:K:2883,knowledge,nearest_ancestor,"{""x"":102.5,""y"":54.639,""width"":191.0,""height"":103.778}"
C16:IMG:2924,C16,人工智能,2924,rId423,media/image423.png,media/C16/2924_image423.png,78872,a4c99f72e106d483dfffe10f2008ed57f7ae91b4e2991fa27dc8e49fa80ceea2,C16:K:2920,knowledge,nearest_ancestor,"{""x"":137.0,""y"":96.7335,""width"":260.0,""height"":137.133}"
C16:IMG:2926,C16,人工智能,2926,rId424,media/image424.png,media/C16/2926_image424.png,254600,2eeaeb353c6ec7023ce3c5d167df4a4a99f7a5a9010a94ddc2215a5941277c69,C16:K:2920,knowledge,nearest_ancestor,"{""x"":399.159,""y"":96.7335,""width"":256.319,""height"":187.967}"
C16:IMG:2941,C16,人工智能,2941,rId425,media/image425.png,media/C16/2941_image425.png,174958,2dd0dbe2977fe51be4f9fee79a3f503a0bd66d9ad89b49d53210069788355dc3,C16:K:2931,knowledge,nearest_ancestor,"{""x"":147.137,""y"":76.7165,""width"":280.274,""height"":147.933}"
C16:IMG:2944,C16,人工智能,2944,rId426,media/image426.png,media/C16/2944_image426.png,131295,b03b2d372cd75ace77b4d9f57526b60e0e9575bc9e12a14f9f949bf8286bec6b,C16:K:2933,knowledge,nearest_ancestor,"{""x"":92.2525,""y"":63.8235,""width"":170.505,""height"":122.147}"
C16:IMG:2947,C16,人工智能,2947,rId427,media/image427.png,media/C16/2947_image427.png,170045,0a62fa0c6f4dbc36068704cc7066f5a5b90fb9c88308519788dd6d0e4a79bb84,C16:K:2935,knowledge,nearest_ancestor,"{""x"":101.9,""y"":71.5155,""width"":189.8,""height"":137.531}"
C16:IMG:2962,C16,人工智能,2962,rId428,media/image428.png,media/C16/2962_image428.png,101213,3fb56969a137c51b0cdb1aed386303137b4ac853fef9eb667adff2a4c7620b65,C16:K:2958,knowledge,nearest_ancestor,"{""x"":156.873,""y"":69.031,""width"":299.745,""height"":132.562}"
C16:IMG:2993,C16,人工智能,2993,rId429,media/image429.png,media/C16/2993_image429.png,130244,90032198b66db2d98ffbdbcad0e0db18955486698d9105cdcae9de2e0d91d7f7,C16:K:2989,knowledge,nearest_ancestor,"{""x"":223.933,""y"":94.0015,""width"":433.865,""height"":182.503}"
C16:IMG:3008,C16,人工智能,3008,rId430,media/image430.png,media/C16/3008_image430.png,27281,04e3c89c5354bcff59fd85c6aec11dcf115c11c410b05ec9849b0384ebcb84c2,C16:K:2994,knowledge,nearest_ancestor,"{""x"":105.646,""y"":19.4382,""width"":197.292,""height"":33.3764}"
C16:IMG:3011,C16,人工智能,3011,rId431,media/image431.png,media/C16/3011_image431.png,17479,0c0e0ac51bf5486f564b9153516ac0e8f93bc8c135b047795be2774c87d9aee1,C16:K:3009,knowledge,direct,"{""x"":431.742,""y"":20.75,""width"":116.151,""height"":35.3504}"
C16:IMG:3026,C16,人工智能,3026,rId432,media/image432.png,media/C16/3026_image432.png,92194,a7fa6361833cb95633ffbe234ea32e2ca43004b9400b3a6c3b0024e9242d4a5a,C16:K:3022,knowledge,nearest_ancestor,"{""x"":117.433,""y"":44.559,""width"":220.867,""height"":83.618}"
C16:IMG:3029,C16,人工智能,3029,rId433,media/image433.png,media/C16/3029_image433.png,93776,570703aa398555b47b52c0383bdce7e866d04a64fee4c23ddd400a2e1d7ae6ca,C16:K:3027,knowledge,direct,"{""x"":419.167,""y"":32.3413,""width"":223.0,""height"":59.1825}"
C16:IMG:3040,C16,人工智能,3040,rId434,media/image434.png,media/C16/3040_image434.png,192597,cb57c765ffed202560428079baed784f1d811e4851a02ec3bf47de2977a333b4,C16:K:3036,knowledge,nearest_ancestor,"{""x"":148.457,""y"":77.3735,""width"":282.914,""height"":149.247}"
C16:IMG:3075,C16,人工智能,3075,rId435,media/image435.png,media/C16/3075_image435.png,166388,7beebea68d393169b1513e951161b0ee2442b1714365cf53c73cfdc88febc494,C16:K:3055,knowledge,nearest_ancestor,"{""x"":175.3,""y"":107.904,""width"":336.601,""height"":210.308}"
C16:IMG:3104,C16,人工智能,3104,rId436,media/image436.png,media/C16/3104_image436.png,53945,38b3dee0b6785fa850bbed8e6ff681d4df13656efd03ce854950490ddab101d1,C16:K:3094,knowledge,nearest_ancestor,"{""x"":110.766,""y"":66.5975,""width"":207.533,""height"":127.695}"
